Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16751,0.25,7.56,7.33,0,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16752,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16753,0.47,13.10,11.90,0.222,0.27
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16754,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16755,0.06,1.46,0.90,0.091,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16756,0.25,5.88,7.77,0.133,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16757,0.11,0.97,1.90,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16758,0.08,4.86,1.09,0.316,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16759,0.18,6.80,2.46,0.444,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16760,0.00,0.00,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16761,0.24,1.49,1.25,0.235,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16762,1.08,25.75,26.84,0.167,0.56
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16763,0.31,3.67,3.06,0.235,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16764,0.09,1.23,3.43,0.118,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16765,0.10,0.14,0.45,0.154,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16766,0.05,5.20,0.00,0.19,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16767,0.00,9.95,0.00,0.267,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16768,0.05,4.51,7.06,0.091,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16769,0.27,9.25,8.13,0.133,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16770,0.67,15.46,16.58,0.267,0.36
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16771,0.11,12.43,7.08,0.154,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16772,0.00,12.19,0.00,0.2,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16773,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16774,0.03,0.63,1.72,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16775,0.40,6.52,7.77,0.333,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16776,0.11,2.33,1.45,0.1,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16777,0.40,8.64,8.82,0.143,0.30
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16778,1.00,30.21,16.91,0.5,0.61
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16779,0.42,10.58,11.32,0.286,0.27
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16780,0.11,5.20,0.00,0.133,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16781,0.27,5.75,9.28,0.2,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16782,0.10,1.42,0.54,0.222,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16783,0.38,8.64,8.82,0.167,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16784,0.14,2.38,2.18,0.235,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16785,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16786,0.50,7.55,10.06,0.429,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16787,0.11,4.54,4.04,0.2,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16788,0.25,4.17,3.88,0.316,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16789,0.00,0.00,0.00,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16790,0.00,7.55,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16791,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16792,0.58,2.23,9.22,0.286,0.29
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16793,0.12,7.08,7.48,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16794,0.03,1.05,0.43,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16795,0.05,0.04,0.14,0.182,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16796,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16797,0.13,0.06,0.20,0.13,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16798,0.18,2.50,1.67,0.143,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16799,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16800,0.11,0.38,0.19,0.214,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16801,0.17,0.43,0.79,0.167,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16802,0.20,10.60,8.98,0.154,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16803,0.17,6.81,5.71,0.235,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16804,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16805,0.20,7.39,8.39,0.267,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16806,0.20,9.73,8.39,0,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16807,0.50,19.07,13.48,0.364,0.31
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16808,0.25,11.64,8.75,0.333,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16809,0.07,6.38,3.34,0,0.22
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16810,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16811,0.13,5.94,2.63,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16812,0.08,0.04,0.09,0.16,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16813,0.00,0.00,0.00,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16814,0.17,8.42,8.55,0.118,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16815,0.25,12.91,8.98,0.143,0.38
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16816,0.16,4.60,5.81,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16817,0.16,4.25,7.69,0.182,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16818,0.11,5.62,4.54,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16819,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16820,0.22,3.42,1.56,0.333,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16821,2.30,71.45,58.07,0.778,0.77
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16822,0.00,0.00,0.00,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16823,0.24,0.91,0.67,0.029,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16824,0.05,4.96,4.32,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16825,0.16,6.85,3.65,0.143,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16826,0.00,6.99,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16827,0.00,5.11,0.00,0.154,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16828,0.33,11.04,10.86,0.222,0.29
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16829,0.06,4.37,4.22,0.125,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16830,0.00,0.00,0.00,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16831,0.22,4.57,7.64,0,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16832,0.30,7.76,8.91,0.25,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16833,0.00,6.99,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16834,0.13,0.84,1.22,0.182,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16835,0.29,7.81,8.02,0.143,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16836,0.07,7.09,6.35,0.133,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16837,0.12,4.37,2.42,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16838,0.25,19.30,8.55,0.25,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16839,0.22,5.88,7.64,0.125,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16840,0.10,10.78,7.02,0.154,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16841,0.20,13.11,8.29,0,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16842,0.75,22.84,13.48,0,0.59
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16843,0.08,4.79,5.70,0.133,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16844,0.02,0.10,0.23,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16845,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16846,0.00,16.15,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16847,0.40,28.57,11.55,0.5,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16848,0.07,3.18,2.63,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16849,0.10,7.13,6.25,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16850,0.20,11.64,8.75,0.167,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16851,0.28,1.39,1.71,0.4,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16852,0.75,28.61,23.00,0.308,0.37
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16853,0.40,14.51,9.57,0.143,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16854,0.27,13.10,7.72,0.462,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16855,0.15,1.21,0.38,0.235,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16856,0.09,11.83,3.72,0.143,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16857,0.25,19.30,0.00,0.222,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16858,0.06,0.02,0.13,0.054,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16859,0.09,2.22,1.80,0.167,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16860,0.07,6.89,6.34,0.125,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16861,0.04,2.31,1.41,0.125,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16862,0.13,0.75,1.13,0.091,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16863,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16864,0.33,6.84,8.82,0.125,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16865,0.30,9.95,9.16,0.125,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16866,0.05,4.69,3.84,0.19,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16867,0.15,1.23,3.78,0.375,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16868,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16869,0.36,9.64,7.35,0.4,0.30
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16870,0.14,19.15,7.84,0.154,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16871,0.25,8.36,7.58,0.133,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16872,0.03,1.32,1.12,0.118,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16873,0.15,0.01,0.00,0.136,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16874,0.22,5.88,8.39,0.133,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16875,0.12,2.65,1.40,0.118,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16876,0.21,8.11,8.98,0.154,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16877,0.15,8.71,2.66,0.182,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16878,0.05,2.48,0.97,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16879,0.25,6.18,8.98,0.154,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16880,0.04,1.28,3.43,0.091,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16881,0.33,11.57,11.82,0.308,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16882,0.04,0.82,0.31,0.1,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16883,1.10,35.93,34.46,0.267,0.48
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16884,0.12,0.15,0.04,0.111,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16885,0.57,9.08,7.84,0.222,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16886,0.75,15.35,12.54,0.4,0.43
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16887,1.20,38.52,34.81,0.5,0.57
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16888,0.00,10.86,0.00,0.25,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16889,0.00,16.95,0.00,0.222,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16890,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16891,0.14,13.89,8.02,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16892,0.19,1.40,2.35,0.148,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16893,0.22,9.83,7.08,0.364,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16894,0.23,5.44,2.06,0.167,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16895,0.56,16.46,11.97,0.286,0.28
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16896,0.04,0.01,0.02,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16897,0.73,7.66,13.41,0.316,0.42
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16898,0.15,6.65,6.65,0.111,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16899,0.83,12.16,20.51,0.5,0.35
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16900,0.09,2.04,1.73,0.174,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16901,0.08,2.08,0.47,0.308,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16902,0.05,2.26,4.00,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16903,0.10,1.52,0.88,0.125,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16904,0.13,0.26,0.26,0.087,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16905,0.43,7.64,8.55,0.125,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16906,0.00,0.02,0.00,0.051,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16907,0.50,8.20,9.84,0.471,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16908,0.22,12.91,8.98,0,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16909,0.16,5.47,5.48,0.087,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16910,0.14,13.89,0.00,0.222,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16911,1.17,24.03,19.36,0.2,0.59
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16912,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16913,0.50,14.49,10.08,0.444,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16914,0.00,0.00,0.00,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16915,0.31,6.39,2.79,0.25,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16916,0.12,8.17,7.84,0.143,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16917,0.08,4.57,4.86,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16918,0.07,2.52,3.69,0.077,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16919,0.50,16.55,12.83,0.4,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16920,0.45,14.99,11.49,0.286,0.28
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16921,1.00,7.92,9.73,0.308,0.30
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16922,0.67,19.07,13.25,0.545,0.41
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16923,0.00,0.00,0.00,0,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16924,,,,,
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16925,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16926,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16927,0.06,0.01,0.08,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16928,0.19,8.46,7.94,0.125,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16929,0.20,19.30,8.55,0.286,0.20
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16930,0.31,9.39,8.48,0.182,0.18
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16931,0.25,11.64,9.62,0.308,0.12
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16932,0.25,5.44,3.30,0.095,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16933,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16934,0.16,0.58,1.69,0.235,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16935,0.26,5.39,8.29,0.214,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16936,0.07,0.04,0.12,0.118,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16937,0.23,8.11,8.68,0.235,0.38
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16938,0.09,9.98,6.28,0.143,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16939,0.33,8.64,8.02,0.235,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16940,0.12,5.49,7.09,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16941,0.20,8.91,7.48,0.167,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16942,1.17,31.41,24.70,0.533,0.43
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16943,0.33,25.10,8.25,0.364,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16944,0.00,8.21,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16945,0.17,13.89,8.02,0.2,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16946,0.15,5.50,3.86,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16947,0.00,4.65,0.00,0.118,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16948,0.04,0.68,1.94,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16949,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16950,0.14,10.86,8.02,0.182,0.26
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16951,0.06,1.94,1.36,0.074,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16952,0.11,1.08,0.50,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16953,0.00,0.96,0.00,0.091,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16954,0.14,9.91,7.70,0,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16955,0.14,6.90,7.84,0.182,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16956,0.10,11.03,5.37,0,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16957,0.12,1.77,0.73,0,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16958,0.25,16.95,8.74,0.222,0.19
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16959,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16960,0.20,8.42,6.66,0,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16961,0.38,13.94,9.42,0.25,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16962,0.64,19.58,10.83,0.6,0.42
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16963,0.00,5.75,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16964,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16965,0.02,0.00,0.01,0,0.01
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16966,0.27,8.56,9.47,0.235,0.27
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16967,0.60,15.35,11.26,0.182,0.46
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16968,0.31,9.29,10.08,0.25,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16969,0.17,14.25,7.35,0.182,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16970,0.08,0.27,0.37,0.111,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16971,0.20,19.30,8.55,0.25,0.10
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16972,0.04,0.53,0.46,0,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16973,0.14,17.22,6.02,0.25,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16974,0.22,6.74,7.56,0.182,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16975,0.13,5.22,7.40,0.074,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16976,0.02,0.01,0.00,0.056,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16977,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16978,0.00,10.86,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16979,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16980,0.00,8.41,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16981,0.30,5.18,4.09,0.211,0.25
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16982,0.29,4.53,7.48,0,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16983,0.11,0.53,0.29,0.087,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16984,0.30,4.50,7.70,0.182,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16985,0.29,3.54,7.03,0.1,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16986,0.10,0.04,0.03,0.056,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16987,0.04,1.35,0.96,0,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16988,1.00,19.89,22.94,0.273,0.26
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16989,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16990,0.22,8.36,7.58,0,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16991,0.10,0.02,0.01,0.062,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16992,0.15,1.05,1.16,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16993,0.11,3.01,6.82,0.08,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16994,0.22,1.14,0.86,0.308,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16995,0.06,2.31,2.88,0.091,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16996,0.53,2.80,5.58,0.429,0.32
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16997,0.29,20.85,6.06,0.25,0.15
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16998,0.21,6.07,3.71,0.133,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,16999,0.06,1.00,0.49,0.087,0.02
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17000,0.39,4.39,7.16,0.438,0.21
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17001,0.04,0.27,0.22,0.095,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17002,0.30,2.99,4.02,0.25,0.16
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17003,0.08,10.76,4.86,0.154,0.04
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17004,0.05,0.34,0.14,0.087,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17005,0.33,11.64,8.75,0.2,0.23
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17006,0.07,6.84,3.03,0.143,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17007,0.00,8.58,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17008,0.54,7.56,9.38,0.182,0.24
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17009,0.40,17.26,10.58,0.364,0.26
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17010,0.10,4.36,1.36,0,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17011,0.75,13.53,14.27,0.118,0.33
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17012,0.09,4.95,6.28,0.143,0.05
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17013,0.29,19.21,10.08,0.222,0.14
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17014,0.12,7.62,7.58,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17015,0.21,0.04,0.17,0.167,0.11
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17016,0.05,3.00,2.31,0.125,0.03
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17017,0.25,6.88,2.79,0.267,0.17
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17018,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17019,0.17,14.57,7.35,0.222,0.08
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17020,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17021,0.12,9.79,7.84,0,0.06
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17022,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17023,0.18,10.51,8.13,0.25,0.09
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17024,0.04,1.00,1.65,0.105,0.07
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17025,0.00,0.00,0.00,0,0.00
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17026,0.26,6.24,7.72,0.111,0.13
processed_msg/20000_op_filtered/java/llama2_70b/0.0,17027,0.12,4.34,4.93,0.154,0.13
