Foldername,Line Number,B-Moses,B-Norm,B-NLTK,Rouge-L,METEOR
processed_msg/formatted/replication_llama2_70b,5365,0.33,6.84,8.55,0.111,0.15
processed_msg/formatted/replication_llama2_70b,5366,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5367,0.50,8.70,11.26,0.455,0.29
processed_msg/formatted/replication_llama2_70b,5368,0.17,4.71,7.22,0.125,0.14
processed_msg/formatted/replication_llama2_70b,5369,0.17,13.89,8.02,0,0.24
processed_msg/formatted/replication_llama2_70b,5370,0.62,18.26,13.83,0.364,0.38
processed_msg/formatted/replication_llama2_70b,5371,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5372,0.29,7.22,7.77,0.143,0.18
processed_msg/formatted/replication_llama2_70b,5373,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5374,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5375,0.33,24.03,8.98,0.286,0.16
processed_msg/formatted/replication_llama2_70b,5376,0.17,20.34,7.35,0.222,0.32
processed_msg/formatted/replication_llama2_70b,5377,0.11,12.19,7.84,0.222,0.06
processed_msg/formatted/replication_llama2_70b,5378,0.00,2.88,0.00,0.2,0.00
processed_msg/formatted/replication_llama2_70b,5379,0.29,16.52,9.62,0.222,0.14
processed_msg/formatted/replication_llama2_70b,5380,0.33,24.03,8.98,0.286,0.31
processed_msg/formatted/replication_llama2_70b,5381,0.00,6.16,0.00,0,0.11
processed_msg/formatted/replication_llama2_70b,5382,0.86,10.32,11.80,0.429,0.47
processed_msg/formatted/replication_llama2_70b,5383,0.33,7.03,7.27,0,0.12
processed_msg/formatted/replication_llama2_70b,5384,0.20,12.19,7.84,0,0.19
processed_msg/formatted/replication_llama2_70b,5385,0.27,4.84,7.06,0.182,0.16
processed_msg/formatted/replication_llama2_70b,5386,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5387,0.38,7.22,7.92,0.118,0.17
processed_msg/formatted/replication_llama2_70b,5388,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5389,0.33,16.15,8.25,0,0.15
processed_msg/formatted/replication_llama2_70b,5390,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5391,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5392,0.50,22.84,13.48,0.2,0.31
processed_msg/formatted/replication_llama2_70b,5393,1.75,12.14,15.70,0.462,0.74
processed_msg/formatted/replication_llama2_70b,5394,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5395,0.36,11.84,11.49,0.286,0.23
processed_msg/formatted/replication_llama2_70b,5396,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5397,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5398,0.17,9.79,7.84,0.154,0.30
processed_msg/formatted/replication_llama2_70b,5399,0.25,19.30,8.55,0.25,0.12
processed_msg/formatted/replication_llama2_70b,5400,0.29,19.21,10.08,0.2,0.14
processed_msg/formatted/replication_llama2_70b,5401,0.75,5.97,9.21,0.222,0.35
processed_msg/formatted/replication_llama2_70b,5402,0.50,8.99,8.25,0.154,0.75
processed_msg/formatted/replication_llama2_70b,5403,0.23,8.69,9.38,0.133,0.12
processed_msg/formatted/replication_llama2_70b,5404,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5405,0.86,7.56,12.99,0.125,0.46
processed_msg/formatted/replication_llama2_70b,5406,0.00,8.18,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5407,0.29,8.99,8.25,0.364,0.13
processed_msg/formatted/replication_llama2_70b,5408,0.33,24.03,8.98,0.286,0.16
processed_msg/formatted/replication_llama2_70b,5409,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5410,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5411,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5412,0.40,15.73,9.99,0.167,0.20
processed_msg/formatted/replication_llama2_70b,5413,1.00,10.69,11.26,0.364,0.80
processed_msg/formatted/replication_llama2_70b,5414,0.00,0.00,0.00,0,0.16
processed_msg/formatted/replication_llama2_70b,5415,0.30,14.64,8.74,0.364,0.20
processed_msg/formatted/replication_llama2_70b,5416,0.21,7.85,8.13,0.095,0.22
processed_msg/formatted/replication_llama2_70b,5417,0.06,6.52,5.88,0,0.03
processed_msg/formatted/replication_llama2_70b,5418,0.29,16.52,9.62,0.2,0.14
processed_msg/formatted/replication_llama2_70b,5419,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5420,0.27,13.10,7.72,0.333,0.14
processed_msg/formatted/replication_llama2_70b,5421,0.00,0.00,0.00,0,0.03
processed_msg/formatted/replication_llama2_70b,5422,0.00,9.79,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5423,0.20,6.35,2.39,0.333,0.07
processed_msg/formatted/replication_llama2_70b,5424,0.29,3.19,7.48,0.111,0.11
processed_msg/formatted/replication_llama2_70b,5425,0.25,13.89,8.02,0.222,0.11
processed_msg/formatted/replication_llama2_70b,5426,0.08,10.07,7.06,0.087,0.08
processed_msg/formatted/replication_llama2_70b,5427,0.00,7.56,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5428,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5429,0.17,6.18,7.84,0,0.08
processed_msg/formatted/replication_llama2_70b,5430,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5431,0.29,14.49,9.27,0.308,0.14
processed_msg/formatted/replication_llama2_70b,5432,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5433,0.13,7.95,4.76,0.2,0.18
processed_msg/formatted/replication_llama2_70b,5434,0.08,4.95,5.62,0,0.04
processed_msg/formatted/replication_llama2_70b,5435,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5436,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5437,0.27,7.21,8.56,0.154,0.14
processed_msg/formatted/replication_llama2_70b,5438,0.88,17.54,11.49,0.308,0.53
processed_msg/formatted/replication_llama2_70b,5439,1.00,7.04,11.09,0.375,0.52
processed_msg/formatted/replication_llama2_70b,5440,0.19,9.36,6.89,0.25,0.10
processed_msg/formatted/replication_llama2_70b,5441,0.17,13.89,8.02,0.2,0.16
processed_msg/formatted/replication_llama2_70b,5442,0.38,12.61,7.48,0.286,0.22
processed_msg/formatted/replication_llama2_70b,5443,0.22,14.49,9.27,0.333,0.17
processed_msg/formatted/replication_llama2_70b,5444,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5445,0.00,0.00,0.00,0,0.09
processed_msg/formatted/replication_llama2_70b,5446,0.50,2.57,6.96,0.067,0.12
processed_msg/formatted/replication_llama2_70b,5447,0.17,9.79,7.58,0.182,0.08
processed_msg/formatted/replication_llama2_70b,5448,0.12,14.57,4.93,0.222,0.24
processed_msg/formatted/replication_llama2_70b,5449,0.33,19.30,8.55,0.25,0.15
processed_msg/formatted/replication_llama2_70b,5450,0.33,5.12,7.70,0.105,0.14
processed_msg/formatted/replication_llama2_70b,5451,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5452,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5453,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5454,0.83,27.16,10.08,0.444,0.52
processed_msg/formatted/replication_llama2_70b,5455,0.17,20.34,7.35,0.222,0.08
processed_msg/formatted/replication_llama2_70b,5456,0.00,0.00,0.00,0,0.09
processed_msg/formatted/replication_llama2_70b,5457,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5458,1.00,11.84,12.54,0.5,0.56
processed_msg/formatted/replication_llama2_70b,5459,0.40,11.64,8.75,0.182,0.18
processed_msg/formatted/replication_llama2_70b,5460,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5461,0.33,9.79,7.58,0.182,0.39
processed_msg/formatted/replication_llama2_70b,5462,0.43,12.82,8.43,0.286,0.23
processed_msg/formatted/replication_llama2_70b,5463,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5464,0.20,8.18,7.40,0,0.09
processed_msg/formatted/replication_llama2_70b,5465,0.75,19.64,12.54,0.222,0.58
processed_msg/formatted/replication_llama2_70b,5466,0.00,13.89,0.00,0.2,0.00
processed_msg/formatted/replication_llama2_70b,5467,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5468,0.00,0.00,0.00,0,0.06
processed_msg/formatted/replication_llama2_70b,5469,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5470,0.75,12.88,9.91,0.667,0.32
processed_msg/formatted/replication_llama2_70b,5471,0.75,16.85,10.10,0.462,0.35
processed_msg/formatted/replication_llama2_70b,5472,0.25,8.18,7.40,0.167,0.10
processed_msg/formatted/replication_llama2_70b,5473,0.25,19.21,0.00,0.5,0.12
processed_msg/formatted/replication_llama2_70b,5474,0.25,16.95,8.74,0.182,0.19
processed_msg/formatted/replication_llama2_70b,5475,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5476,0.00,4.30,0.00,0.1,0.07
processed_msg/formatted/replication_llama2_70b,5477,0.07,4.98,5.83,0.095,0.07
processed_msg/formatted/replication_llama2_70b,5478,0.38,17.23,11.82,0.364,0.23
processed_msg/formatted/replication_llama2_70b,5479,0.08,7.56,6.89,0,0.04
processed_msg/formatted/replication_llama2_70b,5480,0.10,11.03,7.02,0.167,0.05
processed_msg/formatted/replication_llama2_70b,5481,0.06,6.29,4.22,0.133,0.06
processed_msg/formatted/replication_llama2_70b,5482,0.07,6.30,4.67,0.4,0.03
processed_msg/formatted/replication_llama2_70b,5483,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5484,0.29,7.33,8.39,0,0.13
processed_msg/formatted/replication_llama2_70b,5485,0.20,3.67,0.00,0.125,0.07
processed_msg/formatted/replication_llama2_70b,5486,0.12,14.51,6.13,0.2,0.06
processed_msg/formatted/replication_llama2_70b,5487,0.00,0.00,0.00,0,0.28
processed_msg/formatted/replication_llama2_70b,5488,0.30,11.73,9.62,0.235,0.15
processed_msg/formatted/replication_llama2_70b,5489,0.20,6.52,7.77,0,0.14
processed_msg/formatted/replication_llama2_70b,5490,0.50,12.14,0.00,0.333,0.19
processed_msg/formatted/replication_llama2_70b,5491,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5492,0.50,15.34,12.10,0.267,0.24
processed_msg/formatted/replication_llama2_70b,5493,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5494,0.33,8.71,9.43,0.222,0.16
processed_msg/formatted/replication_llama2_70b,5495,1.20,15.58,17.05,0.333,0.66
processed_msg/formatted/replication_llama2_70b,5496,0.00,6.57,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5497,0.40,19.21,10.08,0.5,0.19
processed_msg/formatted/replication_llama2_70b,5498,0.00,0.00,0.00,0,0.09
processed_msg/formatted/replication_llama2_70b,5499,0.11,11.12,0.00,0.4,0.06
processed_msg/formatted/replication_llama2_70b,5500,0.00,0.00,0.00,0,0.04
processed_msg/formatted/replication_llama2_70b,5501,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5502,0.30,13.20,6.57,0.167,0.15
processed_msg/formatted/replication_llama2_70b,5503,0.17,3.09,3.22,0.222,0.09
processed_msg/formatted/replication_llama2_70b,5504,0.25,10.86,7.70,0.2,0.11
processed_msg/formatted/replication_llama2_70b,5505,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5506,0.33,5.84,9.27,0.4,0.16
processed_msg/formatted/replication_llama2_70b,5507,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5508,0.60,18.28,11.23,0.222,0.28
processed_msg/formatted/replication_llama2_70b,5509,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5510,0.22,14.96,7.58,0.25,0.11
processed_msg/formatted/replication_llama2_70b,5511,0.17,10.86,7.70,0.167,0.08
processed_msg/formatted/replication_llama2_70b,5512,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5513,0.00,0.00,0.00,0,0.57
processed_msg/formatted/replication_llama2_70b,5514,0.25,16.04,8.74,0.25,0.13
processed_msg/formatted/replication_llama2_70b,5515,1.43,43.47,23.00,0.545,0.56
processed_msg/formatted/replication_llama2_70b,5516,0.08,7.33,0.00,0.111,0.04
processed_msg/formatted/replication_llama2_70b,5517,0.33,7.81,8.02,0.308,0.14
processed_msg/formatted/replication_llama2_70b,5518,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5519,1.00,17.23,11.82,0.444,0.52
processed_msg/formatted/replication_llama2_70b,5520,0.00,0.00,0.00,0,0.10
processed_msg/formatted/replication_llama2_70b,5521,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5522,0.38,16.52,9.62,0.182,0.12
processed_msg/formatted/replication_llama2_70b,5523,0.67,20.86,19.28,0.286,0.37
processed_msg/formatted/replication_llama2_70b,5524,0.22,3.39,3.10,0.235,0.15
processed_msg/formatted/replication_llama2_70b,5525,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5526,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5527,0.62,6.94,9.89,0.25,0.34
processed_msg/formatted/replication_llama2_70b,5528,0.12,5.80,7.22,0,0.06
processed_msg/formatted/replication_llama2_70b,5529,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5530,0.12,14.35,0.00,0.2,0.07
processed_msg/formatted/replication_llama2_70b,5531,0.11,7.56,7.33,0,0.11
processed_msg/formatted/replication_llama2_70b,5532,0.18,8.99,8.55,0,0.09
processed_msg/formatted/replication_llama2_70b,5533,0.58,12.14,7.77,0.211,0.30
processed_msg/formatted/replication_llama2_70b,5534,0.20,12.88,7.84,0.2,0.09
processed_msg/formatted/replication_llama2_70b,5535,0.50,25.41,8.02,0.667,0.19
processed_msg/formatted/replication_llama2_70b,5536,0.25,4.83,8.02,0.095,0.12
processed_msg/formatted/replication_llama2_70b,5537,0.57,16.99,12.54,0.308,0.61
processed_msg/formatted/replication_llama2_70b,5538,0.20,7.03,7.27,0,0.17
processed_msg/formatted/replication_llama2_70b,5539,0.00,0.00,0.00,0,0.11
processed_msg/formatted/replication_llama2_70b,5540,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5541,0.38,16.99,12.54,0.333,0.23
processed_msg/formatted/replication_llama2_70b,5542,0.25,12.91,8.98,0,0.18
processed_msg/formatted/replication_llama2_70b,5543,0.36,4.39,9.43,0.091,0.14
processed_msg/formatted/replication_llama2_70b,5544,1.00,19.07,13.25,0.444,0.70
processed_msg/formatted/replication_llama2_70b,5545,0.00,0.00,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5546,0.12,7.56,7.33,0.133,0.06
processed_msg/formatted/replication_llama2_70b,5547,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5548,0.25,6.16,7.17,0.182,0.09
processed_msg/formatted/replication_llama2_70b,5549,0.27,9.25,9.91,0.154,0.23
processed_msg/formatted/replication_llama2_70b,5550,0.08,6.17,7.27,0,0.04
processed_msg/formatted/replication_llama2_70b,5551,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5552,0.25,4.30,7.22,0.133,0.19
processed_msg/formatted/replication_llama2_70b,5553,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5554,0.14,13.95,7.70,0.2,0.07
processed_msg/formatted/replication_llama2_70b,5555,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5556,0.20,13.20,6.57,0.2,0.10
processed_msg/formatted/replication_llama2_70b,5557,0.17,6.90,7.27,0.267,0.14
processed_msg/formatted/replication_llama2_70b,5558,0.00,0.00,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5559,0.11,11.79,7.08,0.125,0.11
processed_msg/formatted/replication_llama2_70b,5560,0.00,0.00,0.00,0,0.05
processed_msg/formatted/replication_llama2_70b,5561,0.00,0.00,0.00,0,0.10
processed_msg/formatted/replication_llama2_70b,5562,0.50,3.20,8.47,0.08,0.21
processed_msg/formatted/replication_llama2_70b,5563,1.00,4.52,8.56,0.174,0.43
processed_msg/formatted/replication_llama2_70b,5564,0.75,3.73,7.48,0.1,0.63
processed_msg/formatted/replication_llama2_70b,5565,0.20,9.79,7.58,0.222,0.09
processed_msg/formatted/replication_llama2_70b,5566,1.00,26.65,14.27,0.267,0.42
processed_msg/formatted/replication_llama2_70b,5567,0.20,16.15,8.25,0,0.10
processed_msg/formatted/replication_llama2_70b,5568,0.44,3.38,8.35,0.16,0.23
processed_msg/formatted/replication_llama2_70b,5569,1.55,37.04,38.38,0.615,0.57
processed_msg/formatted/replication_llama2_70b,5570,0.40,22.96,10.69,0.25,0.20
processed_msg/formatted/replication_llama2_70b,5571,0.12,14.25,0.00,0,0.06
processed_msg/formatted/replication_llama2_70b,5572,0.29,12.96,9.05,0.222,0.14
processed_msg/formatted/replication_llama2_70b,5573,0.09,7.48,6.97,0.143,0.05
processed_msg/formatted/replication_llama2_70b,5574,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5575,0.29,9.73,8.39,0.143,0.13
processed_msg/formatted/replication_llama2_70b,5576,0.17,16.15,8.25,0.222,0.08
processed_msg/formatted/replication_llama2_70b,5577,0.50,6.17,10.48,0.273,0.29
processed_msg/formatted/replication_llama2_70b,5578,1.75,17.12,20.15,0.4,0.60
processed_msg/formatted/replication_llama2_70b,5579,0.33,16.36,9.91,0.2,0.22
processed_msg/formatted/replication_llama2_70b,5580,0.00,13.89,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5581,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5582,0.67,7.56,12.54,0.5,0.40
processed_msg/formatted/replication_llama2_70b,5583,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5584,0.17,5.20,7.06,0,0.07
processed_msg/formatted/replication_llama2_70b,5585,0.67,12.91,8.98,0.2,0.27
processed_msg/formatted/replication_llama2_70b,5586,0.12,6.79,3.54,0.154,0.10
processed_msg/formatted/replication_llama2_70b,5587,0.08,6.38,4.86,0,0.04
processed_msg/formatted/replication_llama2_70b,5588,0.12,7.20,7.84,0.182,0.06
processed_msg/formatted/replication_llama2_70b,5589,0.21,15.46,7.55,0.222,0.11
processed_msg/formatted/replication_llama2_70b,5590,0.00,0.00,0.00,0,0.11
processed_msg/formatted/replication_llama2_70b,5591,0.75,25.41,12.83,0.222,0.36
processed_msg/formatted/replication_llama2_70b,5592,0.15,5.50,4.28,0.154,0.12
processed_msg/formatted/replication_llama2_70b,5593,0.25,13.89,8.02,0.222,0.11
processed_msg/formatted/replication_llama2_70b,5594,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5595,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5596,0.17,17.23,8.25,0.2,0.08
processed_msg/formatted/replication_llama2_70b,5597,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5598,1.00,7.05,9.71,0.2,0.47
processed_msg/formatted/replication_llama2_70b,5599,0.75,3.84,8.09,0.211,0.53
processed_msg/formatted/replication_llama2_70b,5600,0.25,17.25,6.13,0.25,0.13
processed_msg/formatted/replication_llama2_70b,5601,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5602,0.15,10.86,6.65,0.25,0.12
processed_msg/formatted/replication_llama2_70b,5603,0.40,4.91,6.93,0.154,0.14
processed_msg/formatted/replication_llama2_70b,5604,0.11,7.03,7.40,0,0.11
processed_msg/formatted/replication_llama2_70b,5605,0.25,4.30,0.00,0.133,0.10
processed_msg/formatted/replication_llama2_70b,5606,0.20,16.15,0.00,0.25,0.10
processed_msg/formatted/replication_llama2_70b,5607,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5608,0.38,4.66,8.68,0.211,0.17
processed_msg/formatted/replication_llama2_70b,5609,0.00,7.81,0.00,0.125,0.13
processed_msg/formatted/replication_llama2_70b,5610,0.25,14.49,9.27,0.167,0.12
processed_msg/formatted/replication_llama2_70b,5611,0.75,14.17,16.44,0.429,0.42
processed_msg/formatted/replication_llama2_70b,5612,0.20,13.89,8.55,0,0.10
processed_msg/formatted/replication_llama2_70b,5613,0.00,0.00,0.00,0,0.07
processed_msg/formatted/replication_llama2_70b,5614,0.17,19.30,8.55,0,0.17
processed_msg/formatted/replication_llama2_70b,5615,0.80,16.99,12.54,0.444,0.46
processed_msg/formatted/replication_llama2_70b,5616,0.20,24.03,8.98,0,0.10
processed_msg/formatted/replication_llama2_70b,5617,0.40,12.91,8.98,0.222,0.18
processed_msg/formatted/replication_llama2_70b,5618,0.30,15.73,9.77,0.364,0.19
processed_msg/formatted/replication_llama2_70b,5619,0.17,7.03,7.58,0.143,0.15
processed_msg/formatted/replication_llama2_70b,5620,0.40,6.90,7.84,0.118,0.41
processed_msg/formatted/replication_llama2_70b,5621,0.40,12.91,8.98,0.182,0.18
processed_msg/formatted/replication_llama2_70b,5622,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5623,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5624,0.25,16.10,6.81,0.6,0.32
processed_msg/formatted/replication_llama2_70b,5625,0.38,7.22,8.68,0.267,0.17
processed_msg/formatted/replication_llama2_70b,5626,0.50,2.10,7.46,0.049,0.13
processed_msg/formatted/replication_llama2_70b,5627,0.64,13.08,12.17,0.471,0.28
processed_msg/formatted/replication_llama2_70b,5628,0.20,33.27,8.98,0.25,0.10
processed_msg/formatted/replication_llama2_70b,5629,0.20,19.07,8.25,0.5,0.10
processed_msg/formatted/replication_llama2_70b,5630,0.20,10.86,7.70,0,0.09
processed_msg/formatted/replication_llama2_70b,5631,1.50,12.69,13.79,0.429,0.56
processed_msg/formatted/replication_llama2_70b,5632,0.33,12.91,7.70,0.4,0.16
processed_msg/formatted/replication_llama2_70b,5633,0.25,7.19,9.05,0.143,0.27
processed_msg/formatted/replication_llama2_70b,5634,0.25,6.50,8.68,0.105,0.23
processed_msg/formatted/replication_llama2_70b,5635,0.17,12.85,7.70,0.333,0.08
processed_msg/formatted/replication_llama2_70b,5636,0.14,13.89,8.02,0.222,0.07
processed_msg/formatted/replication_llama2_70b,5637,0.00,5.12,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5638,0.40,8.99,8.25,0.154,0.17
processed_msg/formatted/replication_llama2_70b,5639,0.44,52.13,13.25,0.588,0.28
processed_msg/formatted/replication_llama2_70b,5640,0.00,5.20,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5641,0.33,8.99,8.55,0.167,0.39
processed_msg/formatted/replication_llama2_70b,5642,0.00,0.00,0.00,0,0.27
processed_msg/formatted/replication_llama2_70b,5643,0.42,13.76,11.32,0.286,0.27
processed_msg/formatted/replication_llama2_70b,5644,0.33,6.16,0.00,0.182,0.14
processed_msg/formatted/replication_llama2_70b,5645,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5646,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5647,0.60,25.25,11.72,0.444,0.31
processed_msg/formatted/replication_llama2_70b,5648,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5649,0.20,8.18,7.40,0.2,0.09
processed_msg/formatted/replication_llama2_70b,5650,0.00,0.00,0.00,0,0.12
processed_msg/formatted/replication_llama2_70b,5651,0.09,3.81,7.09,0,0.04
processed_msg/formatted/replication_llama2_70b,5652,0.17,6.20,8.02,0.095,0.08
processed_msg/formatted/replication_llama2_70b,5653,0.29,6.52,7.92,0.125,0.12
processed_msg/formatted/replication_llama2_70b,5654,1.15,21.59,13.42,0.476,0.52
processed_msg/formatted/replication_llama2_70b,5655,0.43,12.88,9.91,0.154,0.43
processed_msg/formatted/replication_llama2_70b,5656,1.00,20.49,9.27,0.4,0.58
processed_msg/formatted/replication_llama2_70b,5657,0.25,5.20,7.22,0.133,0.10
processed_msg/formatted/replication_llama2_70b,5658,0.88,8.85,11.07,0.5,0.54
processed_msg/formatted/replication_llama2_70b,5659,0.25,9.79,7.84,0.182,0.11
processed_msg/formatted/replication_llama2_70b,5660,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5661,0.25,16.52,9.62,0.182,0.12
processed_msg/formatted/replication_llama2_70b,5662,0.00,8.91,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5663,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5664,0.42,5.54,8.16,0.174,0.19
processed_msg/formatted/replication_llama2_70b,5665,0.12,11.10,7.15,0,0.24
processed_msg/formatted/replication_llama2_70b,5666,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5667,0.17,7.09,7.09,0.286,0.07
processed_msg/formatted/replication_llama2_70b,5668,0.14,10.86,0.00,0.154,0.14
processed_msg/formatted/replication_llama2_70b,5669,0.29,5.02,8.02,0.125,0.13
processed_msg/formatted/replication_llama2_70b,5670,0.67,11.64,8.75,0.2,0.26
processed_msg/formatted/replication_llama2_70b,5671,0.20,7.56,7.48,0,0.09
processed_msg/formatted/replication_llama2_70b,5672,0.20,16.15,8.25,0,0.19
processed_msg/formatted/replication_llama2_70b,5673,0.09,9.79,7.58,0,0.09
processed_msg/formatted/replication_llama2_70b,5674,0.14,11.12,8.02,0.182,0.07
processed_msg/formatted/replication_llama2_70b,5675,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5676,0.00,0.00,0.00,0,0.00
processed_msg/formatted/replication_llama2_70b,5677,0.25,10.86,8.02,0,0.11
processed_msg/formatted/replication_llama2_70b,5678,0.08,7.63,3.50,0,0.04
processed_msg/formatted/replication_llama2_70b,5679,0.25,6.57,7.58,0,0.11
processed_msg/formatted/replication_llama2_70b,5680,0.40,9.73,8.75,0.167,0.18
processed_msg/formatted/replication_llama2_70b,5681,2.80,31.47,24.78,0.545,0.84
processed_msg/formatted/replication_llama2_70b,5682,0.54,14.02,3.88,0.545,0.37
processed_msg/formatted/replication_llama2_70b,5683,0.75,22.36,11.26,0.444,0.64
processed_msg/formatted/replication_llama2_70b,5684,0.10,8.90,6.25,0,0.05
processed_msg/formatted/replication_llama2_70b,5685,0.20,16.15,8.25,0.25,0.10
processed_msg/formatted/replication_llama2_70b,5686,0.83,19.25,11.67,0.5,0.29
processed_msg/formatted/replication_llama2_70b,5687,0.12,14.25,7.15,0,0.06
processed_msg/formatted/replication_llama2_70b,5688,0.29,9.73,8.39,0.143,0.13
processed_msg/formatted/replication_llama2_70b,5689,0.25,5.80,7.40,0,0.10
processed_msg/formatted/replication_llama2_70b,5690,0.12,6.57,7.33,0,0.06
processed_msg/formatted/replication_llama2_70b,5691,0.75,27.30,19.56,0.286,0.74
processed_msg/formatted/replication_llama2_70b,5692,0.50,3.93,7.33,0.1,0.16
processed_msg/formatted/replication_llama2_70b,5693,0.40,7.81,9.62,0.167,0.19
processed_msg/formatted/replication_llama2_70b,5694,0.00,0.00,0.00,0,0.00
